views,likes,media,comments,url,caption
na,68,image,0,https://www.instagram.com/p/BUi0gySDlcE/?taken-by=micromax_mobile,"Say goodbye to work delays. #EvokNote

https://goo.gl/jvj0AG"
na,67,image,1,https://www.instagram.com/p/BUjizKXjUdl/?taken-by=micromax_mobile,No one can access your files without your permission. #Canvas2
na,80,image,0,https://www.instagram.com/p/BUlmWsbDR7u/?taken-by=micromax_mobile,"Ek video call se laayen apno ko kareeb, with India’s most affordable smartphone. #Bharat2"
566,na,video,7,https://www.instagram.com/p/BUmFWRxjXeC/?taken-by=micromax_mobile,Let’s test your speed. Post a screenshot of the lit Micromax logo in the comment section. #MicroEntertainment
na,165,image,3,https://www.instagram.com/p/BUn98jyjl5-/?taken-by=micromax_mobile,Trespassing into your personal files is now impossible. #Dual5
na,64,image,0,https://www.instagram.com/p/BUopTS6jzu9/?taken-by=micromax_mobile,Never get low on battery while video calling your best bud. #EvokNote
na,112,image,2,https://www.instagram.com/p/BUqieAgj9ja/?taken-by=micromax_mobile,Kick away every blurred memory and start capturing clear. #Canvas2
na,222,image,1,https://www.instagram.com/p/BULpT7ljv0Y/?taken-by=micromax_mobile,Turn every picture into a beautiful memory with #Dual5. #ShotOnDual5
na,118,image,1,https://www.instagram.com/p/BUMTN3QDz0n/?taken-by=micromax_mobile,Who wants to go outside when you can chill in your own room.
na,99,image,0,https://www.instagram.com/p/BUOPcdAjTw-/?taken-by=micromax_mobile,Need some more security for your files? Switch to #EvokNote.
318,na,video,0,https://www.instagram.com/p/BUO7YfvjZ-_/?taken-by=micromax_mobile,"Perfect for those never-ending conversations, #Canvas2 offers #unlimited talk-time & data for the next one year!"
na,61,image,0,https://www.instagram.com/p/BUQ2gqqjx5y/?taken-by=micromax_mobile,Ab dooriya mitaaye bas ek video call ke saath. #Bharat2
na,156,image,2,https://www.instagram.com/p/BURrwemDNuA/?taken-by=micromax_mobile,Being a pro at photography is just a #Dual5 away.
na,99,image,2,https://www.instagram.com/p/BUTefVQDV0H/?taken-by=micromax_mobile,Go camping without worrying about the battery. #PowerBank
604,na,video,3,https://www.instagram.com/p/BUUIUwqjC1U/?taken-by=micromax_mobile,Your android phone is a computer in your pocket. All you need is an on-the-go cable. #TechnoMax
na,129,image,0,https://www.instagram.com/p/BUV79lrjBRY/?taken-by=micromax_mobile,"Drop your phone often? Now worry no more, as the new #Canvas2 comes with 1 year screen replacement promise.  bit.ly/2pnp2yO"
na,70,image,0,https://www.instagram.com/p/BUWpvAujf0W/?taken-by=micromax_mobile,"Sabhi zaroorate poori hongi bas ek click se, google certified #Bharat2 ke saath."
na,115,image,0,https://www.instagram.com/p/BUYharRjYs6/?taken-by=micromax_mobile,Beat the Monday blues with a movie marathon. #EvokNote
na,158,image,3,https://www.instagram.com/p/BUbWY9GDkWF/?taken-by=micromax_mobile,Keep your #Dual5 ready to click interesting sights on your way. #ShotOnDual5
na,85,image,4,https://www.instagram.com/p/BT8jLsFDsxM/?taken-by=micromax_mobile,Playing within boundaries never made champions.
na,105,image,2,https://www.instagram.com/p/BT8oDn6jbzD/?taken-by=micromax_mobile,Failure is not an option.
na,100,image,5,https://www.instagram.com/p/BT8uFSUDMQZ/?taken-by=micromax_mobile,Break through every hurdle
na,214,image,14,https://www.instagram.com/p/BT9AgNzjfIR/?taken-by=micromax_mobile,It's Unlimited. It's Unbreakable. Presenting #Canvas2 with Unlimited Talktime & Data and 1 year Screen Replacement Promise.
na,97,image,4,https://www.instagram.com/p/BT_vbTZj34c/?taken-by=micromax_mobile,Your adventures will be more powerful with the tough display of #EvokPower. https://goo.gl/OGvrdp
na,177,image,1,https://www.instagram.com/p/BUBW7RcjsDq/?taken-by=micromax_mobile,Take a look at the beautiful Ghats of Varanasi through the lens of #Dual5. #ShotOnDual5
na,60,image,0,https://www.instagram.com/p/BUCFrTvDKbi/?taken-by=micromax_mobile,"With #MicromaxAC, you know the air around you is always fresh. https://goo.gl/1GmsBc"
na,91,image,0,https://www.instagram.com/p/BUEDmdjjiWK/?taken-by=micromax_mobile,Accessible by choice. https://goo.gl/jvj0AG
na,170,image,1,https://www.instagram.com/p/BUG-pcBjJXC/?taken-by=micromax_mobile,"The #Unbreakable force is here! Check out #Canvas2 with unlimited talk-time & data, and 1 year screen replacement promise*."
na,76,image,0,https://www.instagram.com/p/BUHQlYID6An/?taken-by=micromax_mobile,"Great offers on #EvokNote, exclusively on @Flipkart Big10 sale."
492,na,video,4,https://www.instagram.com/p/BUHXqQzDUsS/?taken-by=micromax_mobile,Focus on what you want to click. #Dual5
na,185,image,5,https://www.instagram.com/p/BUJIo9ODCnD/?taken-by=micromax_mobile,"The #Unbreakable force is here! Check out #Canvas2 with unlimited talk-time & data, and 1 year screen replacement promise*."
na,105,image,4,https://www.instagram.com/p/BTxr87BDs6O/?taken-by=micromax_mobile,This iconic story is now in your hands. Complete it in the comments below.  #worldlaughterday
na,71,image,3,https://www.instagram.com/p/BTx_jG-Dbv0/?taken-by=micromax_mobile,Monkeys and rabbits were always the funniest. Complete this joke in the comments below. #WorldLaughterDay
na,69,image,1,https://www.instagram.com/p/BTyU8GKja_1/?taken-by=micromax_mobile,We bet you know what happened next. Share it in the comments below. #WorldLaughterDay
na,126,image,9,https://www.instagram.com/p/BTyZ3odjyPr/?taken-by=micromax_mobile,"Time to win an #EvokPower! Tweet #EvokTakeover, every time a mobile ad plays between today’s cricket matches. T&C: buff.ly/2pTOWah. Follow our Twitter handle for more details- @micromax_mobile"
na,92,image,6,https://www.instagram.com/p/BTy3aR_Dr3S/?taken-by=micromax_mobile,"Tell us why you love #EvokPower, every time you see a mobile ad during tonight's cricket match! #EvokTakeover. T&C: buff.ly/2pn0e5J. Follow @Micromax_mobile on Twitter to participate!"
na,85,image,2,https://www.instagram.com/p/BT0fn4hjXr3/?taken-by=micromax_mobile,"Judiye desh ke kisi bhi kone se, with the most affordable smartphone. #Bharat2"
na,64,image,0,https://www.instagram.com/p/BT1MJjbjdzm/?taken-by=micromax_mobile,Now you don’t have to travel miles to meet your old friends. #Vdeo2
na,77,image,2,https://www.instagram.com/p/BT3IEcCjbvD/?taken-by=micromax_mobile,The ease of using your favourite language. #SparkVdeo
na,105,image,3,https://www.instagram.com/p/BT4B_d2jXZ5/?taken-by=micromax_mobile,How UNBREAKABLE are you?
na,103,image,0,https://www.instagram.com/p/BT5pA4pj45c/?taken-by=micromax_mobile,How strong is strong enough?
na,148,image,5,https://www.instagram.com/p/BT6QBA0DP3i/?taken-by=micromax_mobile,Change the way you click with #Dual5.#ShotOnDual5
na,86,image,0,https://www.instagram.com/p/BT8QNEjDowQ/?taken-by=micromax_mobile,Get ready to feel the power of being UNBREAKABLE.
na,80,image,5,https://www.instagram.com/p/BTlBkQoDBdd/?taken-by=micromax_mobile,Fresh air comes complimentary with the cooling of #MicromaxAC.
na,59,image,0,https://www.instagram.com/p/BTlqarWDFEZ/?taken-by=micromax_mobile,"Ab kisi kaam me nahi hoga delay, with the most affordable Google certified smartphone. #Bharat2"
na,143,image,4,https://www.instagram.com/p/BTnljJ8jMqn/?taken-by=micromax_mobile,Discover new places and capture them in the most beautiful way. #Dual5
na,69,image,0,https://www.instagram.com/p/BToXAjSDb6t/?taken-by=micromax_mobile,Attend important events over video calls. #Vdeo4
na,77,image,2,https://www.instagram.com/p/BTqKmbpDNCy/?taken-by=micromax_mobile,"Reply, broadcast, and forward in an instant, with #SparkVdeo"
na,61,image,0,https://www.instagram.com/p/BTq1SoBDe-8/?taken-by=micromax_mobile,You don’t have to carry your charger everywhere you go. #EvokPower https://goo.gl/jvj0AG
