views,likes,media,comments,url,caption
na,111,image,1,https://www.instagram.com/p/BLXGM_cghCj/?taken-by=zteusa,Always on the move? Take your favorite shows with you with the Spro 2!
na,67,image,1,https://www.instagram.com/p/BLg1_GNDPil/?taken-by=zteusa,#tbt to our trip to @OaktopiaFest! We had a blast! Which fest should we head to next?
na,74,image,4,https://www.instagram.com/p/BLi-1R6gaEc/?taken-by=zteusa,"With the ZTE GRAND X 3's 8 MP camera, any chair is a director's chair (yeah, even a hammock)."
na,77,image,3,https://www.instagram.com/p/BLl75oXAkPz/?taken-by=zteusa,Keep your ears happy (because the ZMAX 2 has Dolby Digital Plus audio.)
na,133,image,4,https://www.instagram.com/p/BLrHYavgEhW/?taken-by=zteusa,The Spro 2 has all the streaming apps you'd ever need to watch whatever you want ... right in the palm of your hand!
na,73,image,3,https://www.instagram.com/p/BL9PG_-gsia/?taken-by=zteusa,Are you up for it? #ShotOnAxon
na,59,image,2,https://www.instagram.com/p/BMCVZcbgn1u/?taken-by=zteusa,"Look up (and use filters). #ShotOnAxon

Photo Cred: @viaaaron"
na,54,image,3,https://www.instagram.com/p/BMEekxXAkxK/?taken-by=zteusa,"The streets are the ultimate art galleries and your phone's camera is the caption. #ShotOnAxon

Photo Cred: @viaaron"
na,59,image,3,https://www.instagram.com/p/BMH5gp4g3R4/?taken-by=zteusa,"For this #Halloween week, we are in #Transylvania! #ShotOnAxon"
na,55,image,2,https://www.instagram.com/p/BMJxXHSgWbd/?taken-by=zteusa,What's better than #Transylvania during the Halloween season? #ShotOnAxon
na,90,image,3,https://www.instagram.com/p/BMNXPXIgNzA/?taken-by=zteusa,#Transylvania #sunsets. One more sleep until #Halloween! #ShotOnAxon
na,85,image,3,https://www.instagram.com/p/BMT6wRbgmRX/?taken-by=zteusa,"If a normal picture is worth a thousand words, the ones you take on your Axon 7 are worth a little more. #ShotOnAxon"
164,na,video,2,https://www.instagram.com/p/BKHPjHngCB-/?taken-by=zteusa,It's Throwback Thursday? Why don't we take it back to a few weeks ago when we came out swingin' at the @rbccanadianopen.
na,77,image,0,https://www.instagram.com/p/BKI1ZuxAAq4/?taken-by=zteusa,"5.5"" HD Infinity Edge screen lets you have an HD TV anywhere you go … (yes, even in a hammock)."
na,116,image,5,https://www.instagram.com/p/BKOZVG9g5b6/?taken-by=zteusa,Catch up on those work emails with the Grand X Max 2's lightning fast processor and then move on (it’s the weekend!)
